_time,content,子串类型明细,子串类型模式,模式长度,是否包含中文,切分的结果,切分后的长度,event_key,EventId,EventTemplate,star_ratio,Occurrences,ParameterList
2021-07-29T10:44:39.985+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,398,['停止']
2021-07-29T10:44:39.959+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,67,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.959+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,68,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.959+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,69,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
2021-07-29T10:44:39.959+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,93,打印机   发送至   OneNote 16   所需的驱动程序   Send to Microsoft OneNote 16 Driver   未知 。 登录之前 ， 请与管理员联系 ， 安装驱动程序 。,-,11,[]
2021-07-29T10:44:39.958+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,93,打印机   发送至   OneNote 16   所需的驱动程序   Send to Microsoft OneNote 16 Driver   未知 。 登录之前 ， 请与管理员联系 ， 安装驱动程序 。,-,12,[]
2021-07-29T10:44:39.958+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,70,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
2021-07-29T10:44:39.958+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,71,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.958+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,72,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.958+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,399,['正在运行']
2021-07-29T10:44:39.957+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,673,['停止']
2021-07-29T10:44:39.957+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,674,['正在运行']
2021-07-29T10:44:39.957+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,73,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.957+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,74,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
2021-07-29T10:44:39.957+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,93,打印机   发送至   OneNote 16   所需的驱动程序   Send to Microsoft OneNote 16 Driver   未知 。 登录之前 ， 请与管理员联系 ， 安装驱动程序 。,-,13,[]
2021-07-29T10:44:39.957+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,75,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.957+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,675,['停止']
2021-07-29T10:44:39.957+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,676,['正在运行']
2021-07-29T10:44:39.925+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,400,['正在运行']
2021-07-29T10:44:39.925+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,401,['停止']
2021-07-29T10:44:39.924+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,677,['停止']
2021-07-29T10:44:39.923+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,678,['停止']
2021-07-29T10:44:39.923+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,679,['正在运行']
2021-07-29T10:44:39.922+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,402,['停止']
2021-07-29T10:44:39.895+0800,Software Protection 服务处于 停止 状态。,-,-,-,-,-,-,-,94,Software Protection   服务处于   <<*>>   状态 。,-,4,['停止']
2021-07-29T10:44:39.895+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,76,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.894+0800,Windows Modules Installer 服务处于 停止 状态。,-,-,-,-,-,-,-,98,Windows Modules Installer   服务处于   停止   状态 。,-,2,[]
2021-07-29T10:44:39.894+0800,Windows Modules Installer 服务的启动类型从 自动启动 更改为 按需启动。,-,-,-,-,-,-,-,99,Windows Modules Installer   服务的启动类型从   <<*>>   更改为   <<*>> 。,-,3,"['自动启动', '按需启动']"
2021-07-29T10:44:39.894+0800,Windows Modules Installer 服务的启动类型从 按需启动 更改为 自动启动。,-,-,-,-,-,-,-,99,Windows Modules Installer   服务的启动类型从   <<*>>   更改为   <<*>> 。,-,4,"['按需启动', '自动启动']"
2021-07-29T10:44:39.894+0800,打印机 Brother PT-9700PC 所需的驱动程序 Brother PT-9700PC 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,77,"['Brother PT-9700PC', 'Brother PT-9700PC']"
2021-07-29T10:44:39.894+0800,打印机 HP DJ 2130 series 所需的驱动程序 HP DJ 2130 series 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,78,"['HP DJ 2130 series', 'HP DJ 2130 series']"
2021-07-29T10:44:39.894+0800,打印机 Webex Document Loader 所需的驱动程序 Webex Document Loader 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,79,"['Webex Document Loader', 'Webex Document Loader']"
2021-07-29T10:44:39.894+0800,打印机 !!192.168.27.188!HP LaserJet M1530 MFP Series PCL 6 所需的驱动程序 HP LaserJet M1530 MFP Series PCL 6 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,80,"['!!192.168.27.188!HP LaserJet M1530 MFP Series PCL 6', 'HP LaserJet M1530 MFP Series PCL 6']"
2021-07-29T10:44:39.893+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,27,['正在运行']
2021-07-29T10:44:39.893+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,93,打印机   发送至   OneNote 16   所需的驱动程序   Send to Microsoft OneNote 16 Driver   未知 。 登录之前 ， 请与管理员联系 ， 安装驱动程序 。,-,14,[]
2021-07-29T10:44:39.893+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,81,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
2021-07-29T10:44:39.893+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,82,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.893+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,83,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.892+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,28,['停止']
2021-07-29T10:44:39.892+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,680,['停止']
2021-07-29T10:44:39.892+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,681,['正在运行']
2021-07-29T10:44:39.892+0800,Windows Error Reporting Service 服务处于 停止 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,9,['停止']
2021-07-29T10:44:39.892+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,10,['正在运行']
2021-07-29T10:44:39.892+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,682,['停止']
2021-07-29T10:44:39.892+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,403,['正在运行']
2021-07-29T10:44:39.892+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,683,['正在运行']
2021-07-29T10:44:39.866+0800,Windows Error Reporting Service 服务处于 停止 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,11,['停止']
2021-07-29T10:44:39.866+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,29,['正在运行']
2021-07-29T10:44:39.866+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,12,['正在运行']
2021-07-29T10:44:39.865+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,30,['停止']
2021-07-29T10:44:39.865+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,404,['停止']
2021-07-29T10:44:39.863+0800,Background Intelligent Transfer Service 服务的启动类型从 按需启动 更改为 自动启动。,-,-,-,-,-,-,-,78,Background Intelligent Transfer Service   服务的启动类型从   <<*>>   更改为   <<*>> 。,-,16,"['按需启动', '自动启动']"
2021-07-29T10:44:39.863+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,405,['正在运行']
2021-07-29T10:44:39.862+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,684,['停止']
2021-07-29T10:44:39.862+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,685,['正在运行']
2021-07-29T10:44:39.834+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,686,['停止']
2021-07-29T10:44:39.834+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,687,['正在运行']
2021-07-29T10:44:39.833+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,406,['停止']
2021-07-29T10:44:39.833+0800,系统启动时间为 36074135 秒。,-,-,-,-,-,-,-,79,系统启动 时间 为   <<*>>   秒 。,-,15,['36074135']
2021-07-29T10:44:39.833+0800,系统启动时间为 1470330 秒。,-,-,-,-,-,-,-,79,系统启动 时间 为   <<*>>   秒 。,-,16,['1470330']
2021-07-29T10:44:39.831+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,84,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.831+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,85,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
2021-07-29T10:44:39.831+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,93,打印机   发送至   OneNote 16   所需的驱动程序   Send to Microsoft OneNote 16 Driver   未知 。 登录之前 ， 请与管理员联系 ， 安装驱动程序 。,-,15,[]
2021-07-29T10:44:39.831+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,86,"['Adobe PDF', 'Adobe PDF Converter']"
2021-07-29T10:44:39.831+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,407,['正在运行']
2021-07-29T10:44:39.831+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,87,"['Microsoft XPS Document Writer', 'Microsoft XPS Document Writer v4']"
2021-07-29T10:44:39.831+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,88,"['Microsoft Print to PDF', 'Microsoft Print To PDF']"
